ID,CURR_AGE,GENDER,ANN_INCOME,AGE_CAR,PURCHASE
94517J77CD,53,F,528776,19,1
94520K57XV,27,F,315677,103,0
94520V99JB,31,F,361067,240,0
94526V28UO,34,M,263724,790,1
94527Z99VD,38,M,396118,231,1
94535M78TC,33,F,320914,413,1
94536S87DC,52,M,372849,701,1
94537V68IR,59,M,118402,785,1
94538V34JN,28,M,180276,146,1
94542O97XP,63,F,405259,588,1
94542Z52HV,61,M,789798,336,1
94545H07PX,51,F,423283,315,1
94549H89RJ,65,F,123597,176,0
94552A51KZ,57,M,152404,13,1
94554Z56JP,57,F,177611,282,0
94557C92EF,55,M,251692,75,0
94558K29VO,49,F,649395,437,1
94562W36PT,39,M,107656,224,0
94569T82ZH,63,F,241424,72,0
94576B33LX,32,F,313027,357,0
94576C95FE,29,M,198738,322,0
94578G03JP,29,M,194652,216,0
94580V73RI,31,F,134656,432,0
94580X25KD,46,M,385138,458,1
94581P15VH,49,M,167002,439,0
94582J54EO,44,M,679976,161,0
94582M13IE,64,F,268904,446,1
94585K02GM,30,M,177187,321,1
94587V50AO,31,F,185517,318,0
94589I82IQ,64,F,340781,458,1
94594N87DE,28,F,275141,315,1
94596D33PU,55,F,520552,260,1
94596Q84DH,27,F,407517,382,0
94597G15IA,63,F,206931,411,1
94599U64ZH,63,F,271491,177,1
94601C69NM,62,F,415861,93,1
94606G38OA,47,M,680765,103,1
94611F13EU,29,F,412890,327,1
94617R92GK,52,M,757190,394,1
94618U97AI,48,F,527955,243,0
94618Z60WN,45,M,138658,423,1
94623Z18QO,48,M,225545,212,0
94624Z80DJ,25,F,432995,230,0
94637J51RI,45,M,168273,205,1
94637M97YE,43,F,385717,353,1
94639B35NR,27,F,321778,284,1
94639U36ZL,57,F,89923,85,1
94640K47GO,62,F,293955,96,0
94640N40NF,59,M,204989,469,1
94641X22YD,31,M,142255,443,0
94642Q09VK,53,M,734028,410,1
94642U07QZ,48,F,433989,629,1
94643J24EI,28,M,189123,747,1
94645B17HM,44,M,422030,473,1
94652K33NU,48,F,411909,354,0
94652O55WH,44,M,550848,217,1
94654C27UE,50,M,419792,217,0
94654W85SB,30,F,490376,363,0
94655J53BQ,28,F,248155,210,0
94655P03FY,64,M,384895,346,1
94656T43JC,43,M,264246,489,1
94657S95VC,53,F,188003,399,1
94658D82IX,62,M,651100,166,0
94660Q81WD,29,M,218509,104,1
94662J06HY,28,F,428789,323,0
94670G17AG,41,F,561128,629,1
94675M37YK,51,M,245995,812,1
94676C56TU,26,F,340967,371,0
94681H19QI,50,F,357099,787,0
94681L06TQ,30,M,279024,214,0
94684K01AU,34,F,186944,424,1
94684M69ZC,30,M,258576,989,1
94693B66KH,52,M,210908,314,0
94694S87EG,27,M,114037,322,0
94698E07HF,37,M,146919,230,0
94699R08GP,44,M,407365,12,0
94699S25RK,43,F,507912,597,1
94705C76SJ,35,F,308994,363,0
94707P04HA,50,F,610747,134,0
94713N61EO,40,M,194018,481,0
94714H36UM,25,F,462128,455,1
94719A36BC,44,M,137366,352,1
94723V12VM,26,F,414037,238,1
94725X00OK,30,F,330844,201,0
94725Z64HT,61,F,475107,256,1
94734I61NX,28,F,389878,355,1
94741G03RJ,50,M,338562,201,1
94744U87QI,61,M,72511,231,0
94746F43IN,39,F,430752,416,1
94746J54BF,46,M,357686,333,1
94750D48CW,60,M,112578,488,0
94750K98YT,40,M,394355,407,1
94752W13CY,55,F,254197,350,0
94753X22CP,63,M,136969,465,1
94766P41GU,57,M,317804,648,1
94769R98FW,38,F,418155,204,0
94770Z43QH,41,M,335763,188,0
94773N71CD,64,M,641654,412,0
94775R26YZ,42,F,410728,428,1
94776I75NN,39,M,643701,220,1
94778N68KS,35,M,216107,186,0
94778S19MT,25,M,182269,290,1
94779Z07MJ,25,M,266842,87,0
94782P14QU,62,F,137453,296,0
94786R80SV,38,F,702328,300,1
94786Z56QB,60,M,123952,378,0
94787Y32ZQ,48,F,657453,293,0
94790C58GN,49,F,687136,226,1
94790S97QA,40,M,417847,389,0
94793Y74AJ,46,M,554029,1009,1
94794L99CE,44,M,127859,266,0
94794N43RF,54,M,178325,921,1
94795E80FX,65,M,95967,410,0
94798V56AQ,52,M,157478,56,1
94798X09GJ,45,F,787733,453,1
94802W08LU,38,M,124601,300,0
94803J61OO,35,M,159351,235,0
94804Z97SI,32,M,252104,434,1
94809H22YR,35,F,159424,248,1
94809W77WA,36,F,607608,309,0
94811B90UL,59,F,248035,457,1
94811C81TB,27,F,484984,401,1
94811K15TQ,42,F,376139,297,0
94811Z89WA,35,M,118222,477,0
94819W06DJ,31,M,192346,439,0
94820B05VB,58,M,793187,315,0
94820R30RR,31,M,122421,460,0
94822L46EN,35,F,315544,204,1
94831S64VZ,54,F,527027,125,1
94832J45RS,36,F,539336,357,0
94836D42ZQ,42,M,652947,329,1
94838K95YH,42,M,540179,417,1
94840K80KR,29,F,353274,340,0
94840Y71TX,64,F,200187,465,0
94842X03AM,46,M,381196,154,1
94843L58SZ,33,F,258123,419,1
94850R58BH,53,M,111085,740,0
94851A73ZZ,39,M,451063,380,0
94853W65OX,48,M,784259,280,1
94855E82IK,42,M,614043,590,1
94856P93RZ,44,M,285321,221,1
94859G43IC,48,M,147320,290,0
94862U21OT,60,M,639478,233,0
94865W29NT,63,M,204888,25,0
94878F92MK,44,F,320923,203,0
94879M10TX,62,M,664838,318,0
94884U36SE,35,F,408889,447,0
94889C88TI,62,F,429291,149,0
94893J84FU,56,F,214552,91,0
94898J01HQ,54,F,330440,418,1
94899Z80SB,32,F,419763,198,0
94905H85LW,40,F,458747,829,1
94911K95BR,55,M,512767,49,1
94912W20UB,49,F,449611,278,1
94912Z55UW,61,F,306739,104,1
94916J47AE,34,M,264096,48,0
94919B60KW,54,M,311708,232,1
94921K71UB,59,F,454784,970,1
94922S28NY,45,M,493688,397,1
94923U75QO,50,F,295755,362,1
94924F27BO,61,F,150656,354,1
94927K68KH,58,F,492331,336,1
94927N06QV,38,M,135824,434,1
94928E69TH,37,M,394012,376,1
94931K46CO,45,M,327187,318,1
94933X52WJ,43,F,370349,354,0
94937E88UE,60,M,744317,377,1
94937I44JF,58,M,447170,60,1
94939N96RO,32,M,190206,967,1
94941E29BI,28,M,177581,224,0
94941M91EM,41,F,716288,439,1
94941P41OV,50,M,732853,132,0
94943S94GA,36,F,390699,442,1
94948C97JS,44,M,153465,367,1
94949D74KZ,54,M,545293,266,0
94949P46MC,64,F,110376,968,1
94950W35PU,65,F,95997,240,0
94957B07OS,26,F,444234,289,0
94958F12XP,55,F,274933,398,1
94958O77KB,53,F,283760,744,0
94960I51VN,39,M,204683,480,0
94963A92JZ,54,F,235235,692,1
94963D30AH,28,F,137051,402,1
94966K25BL,38,M,341510,444,1
94970B84DE,30,F,328562,307,0
94972G05GL,65,M,105487,128,0
94973E11EB,26,M,148694,737,0
94975V47QU,48,F,584104,367,0
94976R43DH,40,F,423936,318,0
94984G01DC,35,F,472760,358,0
94984O43NC,44,F,293363,368,1
94989A67FP,51,F,338331,189,0
94990U78RY,39,F,318736,359,1
94992C25AX,62,F,517344,126,1
94993A08HL,32,M,262943,356,1
94993K45HD,60,F,378075,679,1
94993P69MH,55,F,263757,282,0
94997V92YQ,59,M,84097,421,1
95001M77VR,39,F,739629,307,1
95004D49JI,45,M,699109,489,1
95008M85XF,51,F,188997,354,0
95013X10FU,37,M,217570,497,1
95015C00RY,60,M,109096,381,0
95023W26LQ,57,M,633911,515,1
95024M74NU,30,M,208367,776,0
95028C09KL,35,F,397286,258,1
95035E10DL,46,M,648000,287,1
95035S44LK,37,F,344376,64,1
95039M74ZU,49,M,432628,231,0
95039N59MT,32,M,295626,340,1
95042G12UN,57,F,413661,465,1
95042Q02EW,54,F,496227,343,1
95044T95CM,65,F,295832,677,0
95046D96QN,29,F,175099,461,1
95046Z32EL,38,M,134211,466,1
95049Q03CB,40,M,450688,272,0
95050Y28ZT,57,M,78497,480,0
95058W91OA,49,M,255873,259,1
95059N66KT,29,M,252305,414,1
95060Q34VK,39,M,186674,277,0
95061U69WX,40,M,623392,284,1
95062N16ET,62,F,162819,788,0
95063N89ZP,25,M,266403,443,1
95070Y26JL,33,M,156423,220,0
95071F41LU,53,F,165691,25,0
95071L55MS,38,M,240162,430,0
95071N73XO,61,F,383224,349,1
95072H05SV,46,M,489194,318,0
95072T64MQ,50,M,260215,386,1
95077B53BZ,53,F,490696,940,1
95078V92ZA,65,F,301051,150,0
95082E64HP,27,F,262165,203,0
95086H48SW,53,M,569242,365,1
95090I30FZ,32,F,329069,93,0
95095V02IH,40,F,703093,161,0
95101R48BY,58,M,642041,594,1
95103A86MF,61,F,256019,471,1
95103M18MQ,53,M,787886,326,1
95105I79PI,58,M,72093,231,0
95111S18XG,26,F,393529,354,1
95115F50RX,54,M,292306,485,1
95115J68ZI,28,F,296964,392,0
95115M46WI,58,F,377803,204,0
95117V37QG,39,F,457411,155,0
95119U73WQ,35,F,188003,330,0
95120G45UT,50,M,408069,402,0
95125M92KT,59,M,112876,274,0
95130Y01NU,63,M,133439,376,1
95136A05AR,54,F,271288,200,0
95136J53NT,34,F,441619,305,1
95136X00JC,26,F,272891,203,1
95141Z22QA,30,M,132054,118,0
95142A16OH,49,M,191891,423,1
95142H11OH,43,M,284596,114,0
95147W66RB,56,M,105239,281,0
95151F86LV,35,F,394728,199,1
95153B93BL,30,F,177576,443,1
95157O86SL,29,F,268085,146,1
95158C72KZ,37,M,573397,410,1
95165I23GV,35,M,124799,233,0
95165K62EC,53,F,393093,190,1
95168X21CI,48,F,419997,449,0
95172I77SA,33,F,135733,430,1
95175I88MA,42,M,139058,402,0
95178M90XP,27,M,245802,309,1
95180M73PT,35,M,266585,934,1
95184L48HN,60,M,690099,138,0
95188C61IF,25,F,260611,460,1
95193N31WI,65,F,208435,108,1
95194K87AA,26,F,376555,290,1
95196K52LK,54,M,280126,644,1
95197O75KQ,33,M,104200,487,1
95201O78TJ,36,F,294200,352,0
95204M00ML,44,F,481107,988,1
95207N82SL,49,M,627912,617,1
95214I67ZI,28,M,205288,231,0
95215F36AM,35,F,381684,34,1
95217Z60MY,34,M,225033,445,1
95219Q07BH,44,M,439967,92,1
95222Y70DE,42,M,381971,216,1
95223N54MZ,39,M,135325,228,1
95226Q87VZ,57,M,659258,335,1
95228Z92HL,42,M,745029,425,1
95234I39ZS,56,F,153384,423,1
95239N51TE,44,M,191047,374,0
95242A79UU,60,F,338115,200,0
95243L25GU,48,M,465959,377,1
95247K12OX,62,M,147929,729,1
95248F67VQ,58,M,388762,245,0
95248K25DG,41,M,366082,317,0
95249B65LI,63,F,144781,398,0
95250J55OY,26,M,274002,342,0
95252O32RN,64,F,244376,299,0
95253P35YZ,65,M,583232,910,0
95254R57IX,44,M,257838,396,1
95256Z74RB,65,F,508669,34,1
95261N60HO,65,M,655882,227,1
95265F78PI,64,F,441883,99,0
95267P24IK,63,F,486107,429,1
95271X02QJ,25,F,293467,291,0
95280K24DE,61,M,765135,281,0
95281R65ZO,37,M,173596,390,1
95289S04PY,38,M,471848,237,1
95291Z25ZY,50,F,333421,802,1
95295A61NV,47,F,408173,52,0
95295I22GU,64,F,464027,739,1
95295K93ZW,55,M,655337,149,0
95299A09UL,37,M,767373,344,1
95301D49ZX,61,M,565565,375,1
95301H87SU,29,M,144142,366,1
95302C90EX,26,M,129639,219,1
95305P02FT,54,M,203046,299,0
95307D39BQ,47,F,555843,678,1
95313J94RR,42,M,332918,81,1
95316H40ZF,61,M,234345,482,1
95316X01YX,56,M,398509,841,1
95319I33GM,56,M,742411,144,0
95319J77GP,57,F,157467,418,1
95319L90AC,46,F,451013,207,0
95320N69BN,55,F,523275,144,0
95321S16ZD,57,M,746482,6,0
95328E32MG,36,M,744509,643,1
95328I56QZ,55,M,473494,417,1
95332R94QM,59,F,506173,40,0
95334O06FJ,54,F,184517,720,1
95335I36YF,59,M,737478,982,1
95340D10HM,41,M,314742,361,1
95340Y85YJ,45,M,160630,393,1
95344K26MQ,33,M,168424,517,1
95348N84NA,57,M,452894,13,0
95348Y98IB,59,F,449227,725,1
95349X23QY,59,M,628044,129,1
95359C21MX,37,M,108205,431,0
95362A00NA,27,F,347229,184,0
95362O03AI,37,M,642677,261,1
95367X51SE,57,F,342643,368,0
95370S90PR,33,F,470176,189,0
95370W99TW,36,F,461797,453,1
95371F85HQ,43,M,280757,339,1
95374Y60FN,54,M,459871,860,1
95375X10TC,30,F,318917,460,1
95381U87QJ,27,M,256246,125,0
95384C50EO,51,M,179526,469,1
95387G77CY,63,F,91355,464,1
95389C65SM,26,F,172379,326,1
95390D18CP,50,M,391420,243,0
95390W08NH,65,M,587564,194,0
95395I89IW,30,M,210892,994,0
95396N22GQ,47,M,626869,724,1
95398Q75DQ,51,F,413035,239,1
95399M25ST,28,M,121523,227,0
95404X40ME,38,F,758509,490,1
95406F56BI,47,F,458101,985,0
95408Y39SS,25,M,220829,322,0
95411D01HO,39,M,678632,435,1
95412Q98JO,60,M,512012,346,1
95412U93BD,37,F,291373,904,1
95412X36TV,36,M,294322,337,1
95413P41QA,48,F,469789,292,0
95414O33DX,35,F,210715,392,0
95416L39EU,64,F,310675,45,0
95418I98IK,30,F,390869,411,1
95422X77PR,55,M,268780,392,1
95423J70OO,34,F,385840,472,1
95432R46BM,29,M,233697,269,1
95432T65QD,59,M,780432,100,0
95434V78DK,31,M,252606,834,1
95437J68ZQ,57,M,187253,893,1
95449T39KP,51,F,197819,490,1
95450B71OY,57,F,355661,382,1
95451Z45QX,46,F,317464,360,0
95455A71ID,48,M,279072,429,1
95464G43LW,64,F,278301,234,0
95466F95GJ,26,F,400189,205,1
95469V24WI,31,M,173068,854,1
95470C26FS,51,M,516497,336,1
95475B95IZ,37,M,343445,486,0
95476T03LX,40,F,499515,256,0
95477B22DG,64,F,233125,414,1
95477F77IT,64,M,564265,942,1
95478B70FO,33,F,292467,444,1
95479P72KA,61,M,340107,254,0
95485P07HO,40,M,323849,342,1
95486K14YR,29,F,134472,240,0
95486X09GC,45,F,651248,414,1
95487S73RM,51,M,531102,571,1
95488O93YB,26,M,119828,56,0
95492K87SZ,62,F,184400,999,1
95492V91DG,54,F,503707,414,1
95494S24UQ,33,F,210536,430,1
95495V21IE,33,M,292535,964,1
95503S12AC,44,F,730077,208,1
95504P30WE,56,F,208277,843,1
95505A26FD,31,M,137523,450,0
95507G77AT,63,F,530475,528,1
95508B32JA,34,F,168339,487,0
95509A04BT,31,F,203512,442,1
95509A15VX,56,M,797830,492,1
95512G23AC,31,M,238353,830,1
95512W97PS,60,F,403595,313,1
95513A17DS,62,M,337872,496,1
95514A16YQ,30,F,361480,393,1
95514B53MD,59,F,284379,384,1
95514S50ML,52,F,494909,344,0
95516C70WK,55,M,520260,237,0
95518H84TZ,45,F,621136,445,1
95523X59KI,57,M,727309,250,0
95528I92YX,43,F,541328,299,1
95529J34VZ,49,M,268979,411,1
95530C20ZN,44,M,321221,439,1
95534U89II,48,M,441870,318,0
95542C35EE,44,M,608867,331,1
95544Q92XF,48,F,335736,130,1
95548M55RM,44,M,548408,564,1
95550K99ID,60,M,228405,200,0
95551T67FR,36,M,113824,238,0
95556N66TF,40,F,298635,407,0
95566L28NJ,63,M,498565,161,1
95567Q28CS,30,M,274863,317,0
95568F83WP,48,M,323585,251,1
95568R89LJ,43,F,673091,500,1
95570E29KR,52,M,354103,249,1
95570R27WO,47,F,364987,943,1
95574V75CM,51,M,237749,222,0
95577H36AH,37,F,452608,217,1
95577W09OQ,65,F,416821,352,0
95577W20IZ,31,F,399285,227,0
95578U71UG,41,M,471868,291,0
95579E43GM,44,M,148575,452,0
95583T15UJ,51,F,475859,965,1
95589R63YY,28,F,133635,449,0
95598D79CH,41,M,468313,460,1
95600V54DR,34,M,242484,123,1
95603E68GZ,38,M,161266,362,1
95607H13HI,57,F,134203,211,0
95609A90CU,42,F,737792,483,1
95609K50RF,43,F,342696,587,1
95611Y73RK,46,F,432163,238,0
95613N93JI,59,F,130256,707,1
95614J53AN,57,M,351081,313,1
95614K70FZ,48,F,351509,40,0
95618K47YQ,56,F,505771,657,1
95624L35JB,51,M,766121,313,1
95624Z89QC,30,M,195949,101,0
95625O71MU,63,M,274921,225,0
95627C04NS,30,M,129680,383,1
95627Z01ZY,57,M,433414,473,0
95631V82PM,55,F,325861,346,1
95631W23SH,28,F,228640,365,1
95633N84WV,54,M,272187,308,0
95638J68KX,63,F,453165,337,0
95638W77OU,35,M,186647,940,1
95640C94SN,32,M,258441,329,1
95640E62RT,32,F,370659,440,1
95649N30SU,45,M,426440,235,0
95651N37FW,46,F,582461,490,1
95657B84GX,36,M,354508,290,0
95657I25ES,31,F,190869,409,0
95657Z08FR,64,F,265245,316,0
95661A20PM,41,M,308003,238,0
95664D06WT,58,F,152507,592,1
95665T75JO,63,M,668017,152,0
95666V69IU,26,F,154101,317,1
95670G33DC,37,M,271721,313,0
95670U01GF,32,F,331445,481,1
95672G44BY,46,M,159475,354,0
95673L55JC,61,M,372247,455,1
95674L74GF,52,M,703827,469,1
95674W02AT,42,M,432028,412,1
95675R14EV,49,M,574819,461,1
95677J76YT,55,F,374365,790,1
95680A61JC,40,F,418571,131,0
95681U08AG,43,M,528635,952,1
95681Z94ZV,43,M,493547,468,1
95686D80JP,50,M,418389,455,1
95688Z90NW,41,M,385799,375,1
95689G41KH,27,M,138117,12,0
95691P48CO,43,F,663501,370,1
95693W80DM,61,F,510293,395,1
95694H53UF,58,M,650746,390,1
95696D38RJ,31,M,197528,334,0
95700G08XA,53,M,371817,481,1
95703K29NY,64,M,181691,281,1
95704X51BZ,32,F,373767,396,0
95709J21LR,38,F,497221,530,0
95717Y14RC,31,M,214160,194,0
95718M87KL,53,F,212517,278,0
95719D10CP,31,F,176603,351,0
95719T51XY,58,F,332715,315,0
95723X40NA,48,F,441912,310,0
95726Y29ON,39,F,470997,899,1
95731C94EG,59,M,363562,11,1
95735G98UZ,44,M,635712,297,1
95735Q11LS,55,F,89459,363,0
95740E15TA,48,M,497584,368,1
95741X50LC,53,F,165723,338,0
95749L01IE,64,F,322056,274,0
95751M57ZJ,30,F,304713,448,0
95753D76MZ,25,M,130734,454,0
95755K52LS,41,F,423277,382,1
95761Z01XJ,46,F,485589,561,1
95767I70BX,31,M,112704,383,1
95768S47ZI,40,M,213222,167,0
95771O83QQ,44,M,364742,491,1
95772M61LO,46,M,410585,357,0
95772Q85ET,54,F,450715,274,0
95772Y08SS,41,M,150577,79,0
95775T81MC,60,M,520470,315,0
95778H77IG,27,F,349937,208,1
95778O05QA,60,F,488413,619,1
95779F97NY,45,F,300864,222,0
95779Y41JK,52,F,122285,379,0
95780Y71QF,42,F,755597,391,1
95783O69AE,43,M,213190,269,1
95787J45GV,35,M,294960,383,1
95795F25US,63,M,286796,284,0
95795O49ET,31,M,234045,340,1
95796H12IG,49,F,371021,248,0
95796H63RF,58,F,351728,355,1
95796K06KW,46,F,283456,18,0
95798T15FF,31,F,283355,457,1
95800B48DW,28,F,412085,213,0
95800H70RJ,56,M,753753,176,1
95803A91DK,57,M,274254,912,1
95807A59DZ,25,F,453352,312,0
95807P16IK,53,M,798237,792,1
95809W33UZ,47,F,687928,446,1
95813E80ZQ,49,M,770187,368,0
95820K86XD,53,F,239056,295,0
95825G62LK,41,M,760597,250,1
95825H76MQ,33,M,140720,443,1
95826C30VF,52,M,345992,367,1
95827A27ZV,57,M,485406,321,0
95827M57TI,56,F,156277,596,0
95830D85XT,54,F,121344,923,0
95834H48RK,25,M,293578,197,1
95834T41QR,56,F,346685,490,1
95835N23CJ,50,M,617619,241,1
95835Q72NQ,54,M,198449,86,1
95838S06BO,35,M,191601,241,0
95838W12RL,53,M,698658,73,1
95845B51TN,40,M,202515,410,0
95845N00EY,32,F,444597,438,1
95847N41KX,43,F,480189,650,1
95849D01YB,34,M,152529,168,0
95849Q22TH,28,M,287186,245,1
95850R95XB,46,M,229511,293,0
95851Z96ED,46,M,480009,420,0
95857N19SY,50,F,321155,439,1
95861M29HU,40,M,312941,449,1
95865F78TQ,62,M,559357,468,1
95873K53LK,59,F,519003,350,1
95873X66RB,59,M,428939,361,0
95873Y59QR,26,F,238037,234,0
95876Y22ME,53,M,140749,259,0
95878R32HK,35,F,359248,445,1
95879D63YF,43,F,712125,268,0
95879O49AY,40,F,797757,329,1
95887A45MP,43,F,308019,31,0
95887M10II,46,M,469423,32,1
95889E79CA,58,M,478741,219,1
95891F91PU,59,M,195519,310,0
95891G82ZX,36,F,632808,431,1
95894Q10SE,48,M,394426,457,1
95895F69KK,65,F,219931,986,1
95897E71EU,30,M,161177,276,0
95898G80UV,33,F,274256,226,1
95899U90QT,30,F,494931,362,1
95899V69YO,50,M,193158,203,0
95900Y11ON,51,F,352240,367,1
95903I86HK,55,M,332640,492,1
95906Y69QK,65,M,630720,311,0
95909T67AA,49,F,288280,111,1
95911K36VM,33,M,129814,151,0
95912F67RI,59,M,120826,450,1
95913Z05IQ,41,M,267285,190,0
95915M23ZB,64,M,317324,335,1
95915Y08VR,61,F,473211,632,1
95915Z71GQ,54,M,516438,164,1
95921X45NZ,46,F,621075,926,1
95926Z87VN,47,M,282708,380,1
95929K36DO,34,M,133070,775,0
95934B68HW,39,F,726779,206,0
95935Y52AN,62,M,508904,276,1
95936G95FS,61,F,233904,281,0
95937N98XX,49,M,527795,467,1
95938G90RI,31,M,182554,162,1
95942H71AG,52,M,298912,304,0
95945Q39VX,49,M,507400,368,1
95947H90UH,28,F,148800,432,0
95949A47OW,35,M,278819,241,0
95951X75LU,52,M,571169,280,1
95952F02FN,29,F,328917,271,0
95957E27FU,58,F,520379,153,0
95957R15LN,25,F,420504,405,1
95960V86JN,56,M,543310,359,0
95966K52HZ,50,M,687573,292,1
95968U37IL,58,M,683689,168,0
95969M86JY,56,M,633091,916,1
95971O09US,41,M,370064,262,1
95973K35YO,42,M,518392,301,1
95973R50DV,32,F,318605,244,1
95974Z12CT,36,M,296689,264,0
95979E61MW,57,F,177856,192,0
95981B18GX,47,M,247974,458,1
95982A29UQ,36,M,485081,406,1
95983J18SV,37,M,506792,300,1
95983L18GJ,57,F,99424,166,0
95983T40VY,56,F,154629,251,0
95986U19IV,28,F,447035,306,1
95988Z65YA,26,M,141688,495,1
95990L25PV,38,F,280859,456,1
95990S59MW,42,M,222753,273,1
95992V91FR,31,M,137688,337,0
95995M13UF,65,M,207152,441,1
96002P78MC,46,M,373498,460,1
96004O61ZN,65,F,84048,922,0
96015H45NO,54,F,482459,485,1
96015Z29PP,62,F,226592,242,0
96026Q18QU,63,F,348360,194,0
96027J47OJ,32,M,134025,235,0
96029B22PQ,57,M,205833,234,1
96033D18LJ,62,F,89965,347,0
96034V61SP,34,F,360565,291,1
96035F84US,51,M,668039,18,0
96049R06OF,31,F,443677,26,1
96050S39EI,52,F,302291,318,1
96050S54DM,28,F,147392,462,0
96061T98FG,36,M,734763,367,1
96062S45HH,54,M,477188,121,0
96063P31CA,61,F,355589,369,1
96063Z78MG,30,M,183552,371,1
96064X30JL,43,M,121510,167,0
96065C75BA,29,F,425408,327,0
96067B66UO,30,F,142877,328,0
96067P92GS,53,F,296384,459,1
96068T61IO,64,M,609010,2,1
96069H74HJ,56,M,563319,128,0
96072T46FR,64,F,200776,491,1
96075L81SS,49,M,291518,414,0
96078A01PH,47,M,427559,300,0
96085X25TT,37,M,447106,350,1
96091O52HC,42,F,735539,474,1
96092T61NP,47,M,342990,488,1
96099S68RT,58,M,497329,393,0
96105C07IN,45,M,152939,354,1
96107L00MD,54,M,228713,244,0
96109Q96LV,54,F,156971,202,0
96111O41XJ,55,F,528493,981,1
96112C12JX,63,M,330128,280,1
96115K21SO,49,F,783416,275,1
96117T98XN,26,M,231989,702,0
96119Q97OF,33,F,375325,72,0
96122S40DZ,35,F,254411,479,1
96129B37AA,56,M,341808,316,1
96132Z01CI,65,F,304064,243,0
96136M87MZ,49,M,173458,355,1
96139T68YC,36,M,273313,246,0
96139W07UJ,63,M,460823,288,1
96145B59PN,49,M,478602,476,1
96148S84LB,27,F,419705,473,0
96151E55XT,54,M,533664,352,0
96151F55XW,54,M,419539,721,1
96151W26IZ,48,F,752520,496,1
96153E32XW,47,M,157868,334,1
96158A91JY,41,M,552051,430,1
96160F04XC,57,F,387517,424,1
96161K43DN,36,F,659432,144,0
96163K52KZ,40,F,297443,54,0
96163L68LU,44,F,327477,219,0
96169R19LO,61,M,447560,483,1
96174A42CN,59,M,603318,797,1
96184O31WT,42,F,293517,440,1
96186L34JK,65,F,409971,93,1
96188O55YT,45,M,374313,219,0
96193D97RK,35,M,248909,358,0
96194M78IN,43,M,267427,428,1
96198C57XO,53,M,637539,51,1
96199T29XO,60,F,320373,694,1
96200L38JQ,34,M,174773,343,0
96201L59OD,65,F,245861,756,1
96204U39SF,37,M,223300,242,1
96206Z38HI,43,M,796565,14,0
96207G78SI,65,F,149835,837,1
96212P97LE,41,M,321705,19,0
96213G49SG,59,M,739657,198,0
96215T20LW,38,M,393981,309,1
96217Z38MM,33,F,192579,260,1
96223S04UV,57,F,313400,317,0
96223Y50GL,57,F,435888,866,1
96228V61DI,56,F,297629,268,0
96228W01MJ,64,M,407983,289,1
96232A61XN,64,F,173792,284,0
96232X72NM,58,M,601603,446,1
96240F39FA,32,F,252352,448,1
96240P98XQ,38,M,375567,417,0
96240R10ER,63,M,703565,541,1
96246M35MW,63,M,746581,473,1
96252B46WM,57,M,166896,282,0
96254M85FR,53,M,431204,172,0
96255Q61AU,38,F,612955,647,1
96256R67AA,55,F,236496,492,1
96257Q02RZ,29,M,254932,144,1
96258C31DO,62,F,507147,810,0
96262W82JE,58,M,181787,294,1
96264B45FW,31,F,390772,108,1
96267F87YJ,38,M,200322,416,1
96271B18PP,53,F,524544,253,0
96275Y78VD,40,F,463931,382,1
96277E74XR,59,M,208750,171,0
96278I32XR,27,F,235211,323,0
96279B41AW,41,M,277093,333,1
96280Z78IG,54,F,481504,110,0
96283A06PD,32,M,150758,492,1
96283F01EA,31,F,324344,289,1
96284G73DQ,49,F,438069,167,0
96287B31EA,60,F,345077,688,1
96287K59LQ,40,F,269984,123,0
96288B34GY,57,M,268691,401,1
96296A21DM,26,M,292202,418,1
96296O16PY,31,F,294045,340,1
96297W94BJ,34,F,409028,318,1
96298K77DY,64,M,626607,275,1
96298P54HQ,33,F,481221,35,1
96299S90UP,60,M,515157,365,1
96304X31UU,43,M,473193,128,1
96304Y70JQ,34,F,426019,396,0
96305M60IU,29,F,187147,330,1
96308N78DT,42,F,277827,263,0
96311J21AY,30,M,241938,480,1
96312N33CU,61,M,411822,422,1
96329Z21CS,55,M,163931,442,1
96332H98GQ,46,M,114182,425,1
96333L24II,33,F,257885,286,0
96335H74JH,30,M,226669,273,0
96337E82HT,54,F,221989,266,0
96338H29ZD,47,M,213904,296,0
96350Z35VZ,64,F,416669,397,0
96350Z57RU,34,M,172890,114,1
96351M52JQ,34,F,348875,267,0
96357A01NG,43,M,357559,453,1
96358I83HA,63,F,505392,300,0
96359B03XJ,41,M,416649,433,1
96359I22YQ,57,M,412319,326,0
96361T03YG,59,F,184643,280,0
96362I15OG,55,F,499925,279,0
96362P95QM,52,M,382386,397,1
96362U60SZ,46,M,237727,336,1
96374S56XE,61,F,515952,374,1
96378I87AP,31,M,247397,223,1
96378K86ZQ,58,F,452149,238,0
96378Y13LE,41,M,349333,335,0
96381F37MW,30,M,206700,378,1
96382N92ID,44,F,604864,348,0
96382O04FP,44,M,588368,266,1
96383A99TJ,49,M,338356,395,1
96388G55EM,55,M,594337,12,1
96389C57UX,37,M,201958,137,0
96389P89HA,28,M,174375,395,1
96390Z14HM,30,M,259887,372,1
96397Z76NI,41,M,715032,312,1
96405J63ZZ,33,F,357280,247,1
