ID,CURR_AGE,GENDER,ANN_INCOME,DT_MAINT
24320G66FU,26,F,1101907,2017-09-20
17822V27PG,33,M,784775,2018-04-26
41410A38ZE,44,F,1479330,2018-08-04
85594U48ZU,57,F,1681682,2017-08-04
03366M08VM,65,F,657762,2018-06-27
82220Y59UQ,26,F,933802,2017-06-20
63185A90XB,34,F,873379,2018-05-13
92145K58EQ,26,F,644645,2016-10-15
09124Z76JT,33,M,604056,2019-04-05
48232U88ZP,32,F,695742,2018-04-12
09893B42AR,65,F,469584,2017-06-20
99953H49XL,39,M,826946,2018-05-30
64799H16XN,32,F,1084080,2019-06-08
53181E04KL,59,F,1082742,2017-09-14
10645M94AV,48,M,1566154,2017-06-15
67732U44PA,65,M,1279770,2017-09-29
84208S01IQ,28,M,1025716,2017-03-07
15036X20VD,27,M,1417725,2018-05-21
70443A99FF,27,M,790637,2018-07-16
37961B66JL,39,M,1027505,2019-04-03
74525N60ZW,37,M,1240494,2019-03-14
28208I21EP,49,F,1242174,2018-12-31
35580D54IO,63,F,1060043,2018-08-05
89777J64TN,59,M,932323,2017-01-06
12258K11YG,59,M,1115544,2018-02-27
80170C56EX,50,M,973597,2018-06-09
25975K30SM,29,F,504868,2019-04-01
33623I35SD,33,M,1110426,2019-02-01
22337W16ZU,45,F,1515734,2017-02-18
77094J95DT,47,F,1032520,2018-04-11
10705B80GX,30,F,899593,2017-03-14
71011R24TV,53,F,727198,2018-10-21
49631L17BT,30,F,598265,2018-07-14
03754A46SM,60,F,851933,2017-11-01
73589E46MR,46,F,1053277,2018-05-16
69699D41NN,40,F,993736,2018-06-23
74296G87AS,41,M,1929892,2017-07-11
03932K11ME,38,M,1111523,2018-05-08
25110S41EO,37,M,1202071,2017-03-19
47747E69AE,27,F,561924,2018-02-20
88344P65UA,61,F,405718,2017-11-22
30196A10VC,57,F,352541,2019-04-20
67882L56FO,54,M,683115,2018-06-15
65091V91ET,48,F,1041990,2018-07-19
20067O46FO,58,F,1508115,2017-05-04
80177S10EW,35,M,1332935,2018-06-19
11856B36IG,42,F,1420877,2019-02-10
34835I66XO,38,F,1077394,2018-11-09
31594D54ZY,56,M,1372660,2018-05-06
21731J55HN,56,F,1426970,2018-11-22
76521Y64RL,56,F,1050730,2017-09-27
08716V61AF,47,F,1254978,2018-06-20
00294L80NV,58,M,1147651,2018-07-09
27797Y06LZ,46,M,937181,2018-08-01
13398O11AC,53,F,1261115,2018-10-08
55385I04JR,57,M,1908705,2018-08-14
03163M12GH,55,M,1165705,2018-04-06
11350C41IO,53,M,805234,2018-10-11
57702M88TL,38,F,882409,2018-04-15
41230C50RN,32,M,746921,2018-10-09
74734V55QY,26,M,938206,2018-11-12
53682M50AF,40,F,1582295,2018-03-25
04908I03LJ,32,M,1495842,2018-08-05
23387B22KB,44,M,1944160,2019-03-12
15468D33KO,48,M,1223048,2019-04-10
59225O93LA,61,F,526261,2019-04-02
47388G47BD,62,F,1225245,2018-12-02
30417K24XJ,30,M,617130,2018-05-12
35023F97EW,29,F,875196,2019-06-23
32490S27MC,37,F,921430,2018-05-19
27585O27QT,44,F,994113,2017-09-22
38250T89LV,58,M,867631,2018-06-01
80025S56EO,36,F,1148786,2017-02-27
56276Y33GO,48,F,1592581,2018-04-19
04341C38CC,60,F,1676171,2018-12-12
21761Z83YP,48,F,1033962,2018-07-15
92236X14QG,38,M,1769612,2018-09-10
00203Q62KO,41,M,1102455,2019-04-11
39109E46VV,45,M,963240,2017-04-24
98645A40MJ,50,F,928908,2019-04-26
80525V48MW,34,F,594815,2016-09-17
82187R57MK,48,M,1160902,2018-05-08
95051F42QS,32,M,1386222,2018-10-05
87688T61FY,61,M,1078649,2019-06-03
49159G33EG,46,F,814078,2019-05-01
18430E60FS,27,F,618426,2018-11-01
55344I94NJ,64,M,674371,2019-01-14
52959S22IN,50,F,1311512,2018-03-25
18204Z70GQ,57,M,1718495,2018-10-11
59742N80JW,41,M,1520413,2018-02-25
60369I16VR,55,M,361632,2018-10-01
91485I94OP,38,F,854128,2018-07-29
38587U96VC,50,F,863859,2018-09-12
87937D50JD,50,M,1827362,2018-10-30
11919B35CK,59,M,979949,2018-09-03
20928K78HL,43,F,1296501,2019-05-19
83980Y71PS,35,M,644263,2019-02-13
56511W77MV,42,M,1281691,2018-10-06
54786H19SA,30,M,1468769,2019-02-11
75643H51GU,26,F,823086,2019-01-31
67840N14GK,46,F,1029410,2018-07-17
81845I45FC,60,M,321002,2018-03-12
38924O67CZ,56,F,1840568,2018-02-28
08330H96YB,37,F,1364831,2019-05-26
65312V41VS,56,M,795766,2018-09-24
78334X10HL,56,M,652723,2018-07-20
44989L06XF,25,F,567870,2018-07-29
55140A12MK,54,F,404707,2017-03-14
80893A20KD,62,M,384547,2018-05-25
56594U12QL,26,M,607761,2018-12-10
54261Q55ZW,57,F,1911452,2016-10-30
49402T56OI,57,F,1196276,2017-06-22
37667D50YP,57,M,770475,2018-11-17
86918Y24OP,32,M,640630,2018-09-27
46196M34BK,60,M,1024376,2019-02-02
05993B11IG,56,F,358760,2018-10-03
03234T51FC,28,F,770272,2019-02-20
11314P85DZ,58,F,313889,2019-02-14
76718G20CL,55,M,800437,2018-09-17
38576D95BZ,51,F,1033484,2018-08-07
18465C76JE,30,F,588160,2018-07-20
57033C43UJ,28,M,699440,2018-05-07
52742C38CP,57,F,735721,2018-07-14
75477X67TG,49,M,1435428,2018-06-02
06447G18AO,54,F,815975,2018-04-19
24567C17BZ,27,M,1321332,2018-07-15
65768Y39BV,45,M,1757257,2018-09-18
11832T33DJ,37,F,989433,2018-04-23
01660U48DL,51,F,699708,2017-03-06
02886I99ER,29,M,1389901,2018-05-23
28210O20VY,28,F,1080075,2018-07-13
76686X70SL,61,F,819048,2018-08-04
38325O76FL,38,F,1055006,2016-10-21
28934N40FM,31,F,586856,2019-04-28
10693L02TY,31,F,796089,2017-02-02
37454W82BA,48,F,926824,2018-05-22
50776V40NC,61,F,714923,2018-05-01
48301Y84YX,53,F,1126125,2016-10-01
33594O65BL,32,F,1187923,2018-05-23
75272S15ZU,35,F,708287,2019-06-22
52963I22LA,55,F,1829753,2018-05-21
05206U17RL,42,F,871351,2019-04-27
51222D05GF,33,M,605527,2019-03-25
06058I56CB,39,F,1401047,2017-08-11
38632W53TU,60,M,1148392,2019-02-01
80116D27BJ,36,F,1476358,2018-10-08
93312M08WK,35,F,1105820,2019-05-17
12505C64TJ,61,M,979828,2018-08-31
96293Y70PZ,28,M,985376,2019-03-12
95462K98HQ,25,F,590724,2019-01-05
36531H04UC,28,F,777377,2017-01-20
81240U44DU,27,F,827635,2017-11-18
83912D06XK,61,M,1754038,2018-09-19
65223T18UU,57,F,1823276,2019-03-27
16764Q78KJ,47,M,1762684,2016-12-17
26350O80LN,28,M,919079,2019-04-29
34252O46JY,37,M,1380218,2017-10-24
54673X25HD,30,F,1161046,2017-03-19
07983D17OW,60,M,634174,2019-02-03
88914B12NJ,64,M,1343329,2019-01-18
55153M80DK,32,F,837718,2016-12-18
62824P38YN,37,M,1275764,2017-06-26
36533X92XY,27,M,1247070,2019-01-23
90523C91SF,49,F,1155893,2018-07-01
71048Z43JC,38,F,1050128,2018-09-20
50412E70LG,28,F,1190315,2019-02-19
35499C87SQ,65,M,1473089,2018-08-04
74842J03LU,40,M,1714515,2018-06-05
08839V56LL,30,M,677477,2019-05-02
54350D96YQ,46,M,957192,2017-06-04
76495C26JB,28,M,933715,2018-08-25
73080D28KL,56,F,436109,2018-09-26
20736S23ZP,35,F,559010,2018-04-04
43966E91TZ,32,F,817951,2019-04-07
79489T63FF,55,M,408748,2019-06-18
17649U15DD,65,F,1285393,2019-04-14
62028O85OH,42,F,1049532,2019-02-13
76253H11JT,53,F,910176,2019-05-09
13460X75DC,41,F,1104563,2018-03-09
74400F42FR,50,F,963486,2019-02-07
64906M92EO,38,M,1796780,2018-10-02
53686U67IY,55,M,661602,2018-11-01
10659P93KG,54,F,593939,2016-09-26
52380D77GT,38,M,1085958,2019-04-25
53313H11YK,54,M,1264558,2017-07-03
15309B45JA,48,M,1915033,2018-05-17
21548A28TA,55,F,1670476,2018-03-13
25279W55ZV,45,F,1353197,2017-02-12
19278V69ED,31,F,818709,2017-04-12
74426Y23DP,57,F,920672,2017-05-20
48992J85WF,42,F,816130,2018-05-26
43092O69ST,41,M,1563607,2016-09-15
49784S62YI,45,F,809817,2018-10-04
08730N76CS,44,M,1785647,2017-06-25
94731E70PF,58,M,1431706,2018-07-09
94202X90LR,53,F,1150983,2018-12-15
51291I27WP,54,F,444075,2018-12-05
22903V73EF,50,M,1954348,2016-11-11
39443R00KT,50,M,1066405,2019-01-02
35832S78HU,30,F,617134,2018-11-28
54833A01MZ,55,F,1356012,2018-08-29
24900Y31RW,50,M,1436999,2018-04-01
94385R85JJ,57,F,809956,2017-08-18
83193Y74UZ,27,M,1230185,2018-07-14
57507E77NO,54,F,1704317,2018-05-28
75725Q23ZV,48,F,1552232,2018-10-30
93907R30RQ,46,M,1284715,2019-01-15
09132H35WL,52,M,796572,2018-12-01
64078K97CH,28,F,744877,2018-04-11
31955F77NH,39,F,1234996,2018-06-22
47982M14IU,40,F,1451591,2018-03-13
91325Q56TF,40,F,1234724,2019-05-06
53266E67KJ,44,M,1343738,2018-02-26
69465E82HS,33,F,972394,2018-08-20
92738J03QW,56,M,329029,2019-05-22
71177F87OS,37,M,884213,2018-03-14
07031T22UC,52,M,1309803,2017-01-12
66548Z53BC,26,F,1193891,2016-11-15
29335G10NT,47,F,1524921,2018-04-04
50282D34ME,64,F,1615982,2019-03-08
68112W68MK,29,M,1063034,2019-01-16
48358W46SN,47,M,1339138,2018-02-14
61401Q01BI,32,M,851429,2019-06-13
08410Z31XA,30,M,831203,2018-11-30
35118N19GL,48,M,1180869,2018-03-16
18821P49PR,56,F,1217225,2018-01-25
51202A42EO,59,F,1632783,2018-04-14
96682O75QZ,60,M,1716546,2017-03-07
79642A30ON,31,F,898666,2016-11-27
51565J93VG,65,M,690817,2018-09-02
37473F16II,36,M,1858218,2017-08-11
85978F95RP,50,M,1568489,2018-08-24
90154K01OH,38,F,1370748,2019-06-28
66728V50RR,46,F,892268,2019-05-19
83059C18QM,38,M,1666737,2018-08-25
24858L77IG,27,M,838616,2019-04-09
54786F38PS,31,M,1067752,2018-05-20
15600S29VK,27,M,877940,2018-09-04
77962Y94PV,59,F,1024515,2018-04-01
03743I38ZT,57,F,721908,2018-04-29
21046A17ES,62,M,1799960,2018-12-28
85155D01BC,55,M,606839,2017-05-25
51549F34XI,35,M,713967,2018-05-06
59236P08AN,28,M,1200589,2018-06-28
22194T82VS,51,M,1721392,2019-03-05
05988P80PT,35,M,697846,2017-06-11
33267F00CW,64,M,741534,2019-05-13
81447O63PB,59,F,1648932,2019-01-04
41609V36ER,35,F,771326,2016-10-11
51039A96AQ,63,F,1290245,2018-10-20
45086D11TY,46,F,870710,2019-02-27
56688D29UJ,39,F,1552309,2017-01-11
27120B91EJ,37,F,1206864,2018-08-17
33890C71PS,34,M,687312,2019-05-18
42230Q46FI,27,F,509730,2018-06-10
67207Y81CN,56,F,686271,2019-01-26
11321Z73BV,45,M,1924944,2019-01-30
00981N41LA,25,M,718119,2019-02-04
69749G81QB,46,M,1279638,2019-01-21
39525D70YR,37,F,911745,2018-10-26
15482W64TJ,45,M,1600034,2017-06-10
10112G08AD,65,F,1850822,2017-12-17
94442A97FW,63,F,766657,2017-08-16
06848V41KQ,42,M,1857255,2019-03-27
27501T88XQ,25,M,729162,2019-01-08
33379Q91AA,56,M,772517,2018-08-20
37699R78XL,62,M,1626047,2018-05-02
22943W19IR,38,M,1195021,2019-02-13
16346J97DY,61,F,1394478,2019-05-03
70409Y70UV,36,M,855400,2018-05-10
69707U87PR,37,M,1212573,2018-05-24
02765D44PT,58,F,373434,2018-03-03
85091N90MM,45,F,1282333,2018-02-21
23250E66FC,37,M,1743674,2018-12-25
14403X05AX,48,M,1707160,2017-03-30
84214H71EQ,52,F,1785823,2018-08-19
71387I90RE,45,M,1585973,2016-11-04
99069L59LJ,50,F,1284721,2018-10-06
69719T17JE,30,F,1169748,2018-03-12
14198J87JZ,27,F,771292,2016-09-19
66389N00ZV,35,M,1451339,2018-10-13
93136S36SX,61,F,454353,2017-10-20
41010P13TV,33,F,973173,2018-10-30
56648K02RI,60,M,1679125,2018-11-12
62728P25BR,42,M,992049,2017-06-23
44137Q45VX,58,M,487126,2018-08-14
35413U75UA,41,F,1115521,2019-03-23
43343N12TB,38,M,1806142,2018-08-16
13826N10NQ,44,F,1130050,2019-06-06
50481A08FN,57,M,406614,2018-10-11
10499F63OR,44,M,1400375,2017-06-16
36772L85OA,59,F,1312164,2018-08-31
67141C06VF,53,M,894511,2017-05-24
13637O81BH,44,M,1725041,2019-05-07
84292U38HF,59,M,1933584,2018-01-16
07899S34PH,30,F,952078,2018-07-13
68326I24SP,43,F,958743,2017-10-19
35689N96LP,40,F,1159373,2019-01-11
04619I96CX,39,M,1792226,2018-09-03
73490H42WX,48,F,1549488,2019-02-11
44175H48LR,42,M,1427763,2018-07-23
52058O99NN,56,M,1155781,2018-09-03
23882X88BB,28,F,831553,2019-01-02
37402U15GM,53,M,1322183,2016-10-08
51186S42IE,60,M,1088506,2019-04-21
47720A87AW,32,M,718099,2018-08-18
96718Q68HY,43,F,1454723,2018-08-09
97660D30BC,62,M,1605163,2017-02-27
96852A86JL,29,M,1138788,2017-03-13
48962V84OK,29,F,933384,2018-06-14
79876H77UK,52,F,462921,2019-03-04
74091Z47GR,50,F,1550546,2018-06-03
23720L71MH,34,M,922364,2018-02-20
65057K34VN,40,F,1449352,2018-06-12
75790T97YU,65,F,1605923,2018-08-21
80222L29KN,45,F,1427765,2018-03-12
72223J89SH,55,M,363685,2019-04-13
54892Z41AQ,53,M,1538106,2017-01-28
19862P53NB,60,M,1394840,2018-05-25
55981O88JA,46,M,1463063,2019-05-19
86978X31EF,39,M,1097726,2019-02-26
91438Z43EG,31,M,700305,2018-09-18
74888Y05MF,29,M,973387,2019-03-07
75169D79FJ,63,F,1049554,2017-08-08
96975T69WI,29,F,1035492,2017-12-08
73901Z28VR,41,F,1057426,2018-09-03
34452P19CY,58,F,575981,2019-02-09
30750M94MY,64,M,1866200,2018-07-20
52217V68IL,35,M,1446822,2018-09-25
92568I85XK,46,M,1390272,2016-12-18
75840O72XE,31,F,1062740,2019-02-10
73971M35RZ,53,M,1264776,2018-05-23
99247Z56XF,29,M,620935,2017-07-16
98435V61YT,34,M,605244,2018-06-10
21464A54IH,31,F,803655,2018-09-17
16589A71ZO,29,M,1444817,2018-12-23
08854P44YR,50,F,1010503,2018-08-18
18011N42ME,55,F,954254,2019-06-18
64166U39RI,36,F,1325389,2018-01-03
27542G81QG,33,F,611513,2017-02-03
36489N27LQ,44,M,1386648,2018-10-13
84803D37ZN,32,M,696182,2018-10-02
21116R68NB,42,M,1461739,2018-09-10
81961A25YQ,51,M,1624794,2018-06-06
21056S17NB,36,M,1758069,2019-04-03
74337F81CA,63,F,1868286,2018-04-19
79987X21KA,44,M,1716084,2018-03-15
66435N91AX,33,F,819668,2019-05-01
47456P74DE,27,M,1458422,2018-01-24
95266G93DE,38,M,1552856,2019-05-23
43625A70ZH,51,F,1669899,2018-04-11
28642O21IG,60,F,417579,2019-01-08
18821Z05KK,65,M,806919,2017-11-01
95361B97GX,36,M,1691012,2017-02-23
99302V20CX,43,F,1119977,2018-08-01
44620V18TY,58,F,1620229,2018-05-23
00912W84TU,25,F,1198066,2018-12-03
67362L62DK,48,M,1183792,2017-10-28
10190X03DT,39,M,1884594,2019-05-25
96019W04MS,42,M,1873237,2018-06-05
23020U00ZV,40,F,1090061,2018-08-25
71574W73MQ,35,F,617399,2019-04-03
47212K26SP,36,F,1510085,2019-03-08
58929H59HN,44,F,1044695,2018-06-18
06121A96EE,33,M,980587,2018-12-23
19740R34PO,60,F,1774142,2019-03-01
10520B36DN,55,F,1596110,2018-04-21
46725L19EY,30,F,1195995,2018-08-20
70241L05MJ,39,F,867003,2018-06-28
65707X38EG,54,M,1466911,2018-12-06
59807V43QN,55,F,1536997,2018-06-19
78310V70PV,30,M,761147,2019-02-06
02890O52NK,55,M,1816525,2018-03-22
85437H36JY,30,F,723082,2018-12-08
08234P02QT,38,M,1848629,2017-10-11
27888H06MW,46,F,1138368,2017-12-29
45483C47YJ,55,F,1980788,2018-03-01
78338T90CZ,35,M,1270110,2019-06-27
48824T96MS,64,F,827610,2016-10-19
53261C33NE,28,M,636150,2018-09-21
00737R84IP,49,M,1246944,2019-06-28
73023N90YK,52,F,1701634,2018-03-05
10567T21MB,28,F,1075392,2018-07-03
24471D13PT,31,M,993827,2017-12-08
23373C67DU,33,M,1089603,2017-03-19
09182D86PH,50,M,1658567,2018-07-02
77453S20PS,59,M,529981,2018-09-18
66210L56JT,27,F,770325,2018-02-20
70392W32WD,40,F,960279,2019-04-12
89380J45RU,55,M,1731160,2018-06-27
16469C24CM,35,F,528346,2018-07-23
85115L72EM,25,F,1178176,2018-03-06
73262I14NG,27,F,857539,2018-11-02
33440J47EK,58,M,1098191,2017-10-26
63543D42IN,48,F,1091268,2019-01-01
82969M56YT,36,M,1930586,2018-06-29
04199P09CX,38,M,1669202,2018-10-03
20309L94ZO,32,M,1261718,2018-12-23
02618K37YS,28,F,1070908,2019-04-07
55373O35GN,26,F,550359,2017-02-24
24614D03VM,39,F,957767,2016-11-23
37267F74JJ,26,M,1260554,2018-07-24
21547U18ZY,53,F,1040684,2018-06-06
08767D44CA,56,M,1063683,2019-02-25
59812O76UB,51,M,1967013,2019-01-03
84079C47UG,61,M,1017771,2018-11-27
20268S09RD,31,F,960354,2018-07-01
84623S61JQ,65,F,488334,2016-12-14
98281W86KG,57,F,996750,2018-09-26
37898E46ZX,65,M,1881596,2019-03-11
22591Y59DW,31,M,612713,2019-03-01
45162I59KT,37,M,1760670,2019-01-24
53082L44RH,33,M,717525,2018-06-22
71809C15VM,57,F,696233,2017-08-31
19503I21GB,35,M,1016718,2018-09-07
43435W54AQ,55,M,457468,2018-10-25
58827X28OD,65,M,1795879,2018-03-30
85700L76CK,58,M,462762,2019-01-07
37821S54WL,52,F,1646453,2018-06-08
67354C73KK,34,M,886675,2018-02-21
48078W02IY,48,F,1482557,2018-05-21
70582P42VK,55,M,1990844,2018-06-08
09725X88LR,50,M,912531,2017-07-26
96447V51LR,38,M,1368350,2018-05-20
86582B41WH,35,F,502259,2017-10-03
12712A83CZ,30,F,740672,2017-03-14
82968X61IE,47,F,914305,2019-06-10
99601S71UC,58,F,741195,2018-05-23
22165Y29FG,55,F,1452385,2019-04-29
70470R76YG,28,M,621914,2018-07-13
48571D14ZL,53,M,1623887,2018-12-05
63353X87JS,64,F,1159549,2018-07-21
95315D87YY,29,M,757374,2019-04-07
72388D24OI,50,M,1327453,2017-04-07
12775E39AV,64,F,1395680,2019-06-13
44072A07DK,43,F,1129342,2018-07-04
61525Q29PR,46,F,1151073,2017-09-09
60876H65KT,52,F,1063811,2018-02-27
48792F26PD,25,M,952172,2018-07-05
71288S87GL,58,M,1457021,2018-02-06
09905F69AE,39,M,1025366,2017-04-11
52278T24SY,57,F,1998997,2018-05-02
46091D82YA,64,F,1855457,2019-01-02
79073Z88GU,57,M,420965,2019-03-14
78635J24NC,34,F,720538,2019-06-01
88451T23JD,45,M,1406823,2019-02-12
54921W17IW,62,F,1960454,2018-10-16
47204J04UA,59,M,683385,2018-02-10
89922E22XZ,47,M,1570851,2018-06-13
14471T91MV,54,F,773428,2018-04-28
98277T42OD,55,F,412499,2019-01-17
22928R59BQ,32,F,708439,2018-07-09
91956C07HJ,31,M,849772,2016-09-29
59521U51ZX,27,F,1173734,2018-03-26
98191Z07RG,39,M,1218291,2018-11-19
52468W72SA,35,M,1164097,2019-06-15
31108O82UO,41,M,1442712,2019-02-01
69341B98CD,32,F,1090551,2019-01-23
59088I61AW,38,M,1274528,2018-06-01
79570L02SB,30,M,1476602,2018-07-16
38638C53NW,59,F,1679676,2018-08-03
24675G58GQ,46,F,1434700,2018-10-24
21939E00RF,46,M,1624624,2018-11-15
15264Z24KM,32,F,995078,2018-06-30
75552Y67RG,44,M,990952,2019-06-16
73457R06QZ,52,F,1854573,2017-05-23
27240T86GL,56,M,914557,2017-04-11
30588T79DP,30,F,588284,2019-02-11
03549M84VE,43,M,1479912,2018-10-08
39185G31ZK,53,F,1638959,2018-10-11
54157U41KV,42,F,1102508,2018-11-05
97657X39LJ,65,F,1828141,2018-12-08
10379A45WD,62,M,1502582,2018-04-01
32110T48XM,44,M,1175085,2019-01-08
73157I52ZL,36,M,1182457,2019-01-06
46660Y64HP,44,M,1796606,2018-02-20
15291Q94OL,54,F,1157959,2018-12-25
48379U15UV,59,F,1305294,2018-12-10
28371U46WQ,49,F,1001179,2017-01-06
10802O54YW,50,F,1248527,2018-07-17
64013O40GP,34,F,538030,2019-03-24
98833D90EL,64,F,899844,2018-02-15
14820A57TH,43,F,907330,2018-03-11
02764X71XT,43,F,861566,2018-03-12
15804D36ZF,35,M,892720,2018-07-15
19589T33XU,29,M,1049689,2018-02-24
52460L16US,53,F,1116925,2017-02-06
96398C13FF,33,F,518287,2018-05-30
25042J05DG,37,F,1132381,2018-05-17
91885M21DF,58,M,1544126,2019-05-02
93899L26KD,41,F,1289783,2018-04-26
55140Z57QP,31,M,953898,2018-05-11
47846I81ZB,46,M,1634842,2019-04-22
70655J81YE,30,M,639622,2016-10-06
41429G84QX,50,M,1846331,2018-10-19
77387M48IZ,48,F,1250634,2018-02-02
42801D66XK,57,M,716270,2017-03-03
07060E09TY,42,M,1152196,2018-12-08
23807K92XV,49,M,1256269,2018-02-24
77703F91WB,28,M,1121145,2018-10-19
44415D34YS,60,F,351909,2018-10-03
91508X03GM,45,M,1330854,2018-03-26
14312S68BC,32,F,656075,2017-05-06
80024M52UM,64,M,1877279,2018-03-10
11175E09DG,63,F,1771707,2019-02-26
57574V66FI,55,F,1270790,2019-02-26
01492R38DW,44,F,1365517,2018-05-16
79029H53CZ,53,F,1781000,2019-05-12
05666N21FR,43,F,1506190,2018-04-24
90488R20TX,42,F,1174792,2019-03-31
44705R49DR,59,M,1054155,2018-10-26
01275O88XU,45,M,963992,2017-09-16
79034T24UT,36,F,1270112,2018-05-27
57794Q93HB,36,M,1782439,2017-10-02
19361U86RA,52,M,1212152,2018-09-11
29435B74QF,42,F,946168,2018-03-20
08813M26QZ,48,M,876068,2018-08-31
71827L70KK,48,M,805026,2019-01-15
32165U10LG,32,F,986128,2018-03-25
64060S32AL,30,F,732471,2018-05-24
78380Y81NR,56,F,1531846,2018-04-19
41068K96HW,32,F,928340,2019-05-17
56443Q62OW,27,M,880230,2018-08-21
03103S47RL,54,M,1467190,2018-02-11
98941J11JX,64,F,1978430,2016-11-11
43566R68DL,28,M,1195798,2018-06-07
23961B86QE,46,M,854466,2018-12-05
50618B42ZZ,46,M,1813895,2017-09-23
73164V04LW,35,F,932390,2017-09-19
26211M01PJ,28,M,1050110,2018-12-27
01186J90WT,28,M,1257731,2016-10-01
58836A23QT,30,F,1065303,2019-03-09
56006R95RW,65,F,1770562,2018-06-09
43021S65WJ,58,F,1355986,2019-04-14
43118D89BU,25,M,1277706,2018-12-30
78728R05AR,50,F,860844,2017-08-02
72140Q48MT,63,M,1438481,2018-02-25
64635Z15VK,59,F,944331,2018-05-05
66044T25XB,39,F,1379038,2018-12-19
93770E69DY,50,F,1071831,2017-02-12
38448M97PO,28,M,1127205,2018-11-21
06773H69IF,26,M,897699,2016-11-23
61519N74TD,46,F,1364126,2018-09-05
26412W37TG,55,M,1220978,2018-04-24
32583B74WY,55,M,502214,2019-06-17
06504I15JI,51,F,1446276,2019-05-18
84323Q52DU,36,F,1450971,2019-04-16
65670N96HQ,45,F,1251665,2018-06-04
49498B71QQ,31,F,1003662,2018-09-03
40663Y02XQ,51,M,1652966,2018-05-25
94472U39UK,37,F,1093602,2018-09-16
64390V78SD,63,M,995186,2018-12-04
70807U50QQ,43,F,1300903,2019-05-06
20210Y12CZ,60,F,918696,2019-06-20
46673B06NP,62,M,1777950,2019-03-15
02908N76HU,35,M,841052,2017-11-02
78972E26TK,50,F,1147924,2018-10-23
91873D12YV,49,F,1163384,2018-06-15
09357W75HP,33,M,1217451,2017-04-15
36098D25OO,39,M,1077382,2018-07-31
32409W75BJ,25,M,1129695,2018-07-02
47970U32XG,33,M,669859,2019-01-23
66439P86PI,36,M,1415147,2018-07-03
88108E47AW,34,M,1451557,2018-06-27
94298U04SF,46,M,859859,2018-05-20
41022B20UV,57,M,557174,2018-06-07
54975W29RS,62,M,793673,2018-07-18
71487Y29KB,30,F,1032572,2018-04-18
02176M66NA,43,F,1118192,2019-01-06
46926A72LC,41,F,1594546,2018-07-09
11272O22YI,27,M,1361442,2018-09-23
90469Z30IB,31,F,640766,2019-05-27
84714V39QW,65,M,538203,2018-07-31
66873Z65RN,45,F,1425221,2018-07-23
75122H94KW,39,F,1247715,2018-04-16
68978D18ET,40,M,1416151,2019-05-17
92551S82AH,31,M,1255230,2018-01-15
30488G00TR,29,F,1035454,2019-03-28
08092Z40FP,59,M,1640805,2018-10-29
62819I81RO,36,M,1419586,2018-01-26
42353N48VS,36,M,1783729,2018-05-29
74376K59SB,26,M,1036187,2017-01-31
17647E36JS,53,M,1250860,2018-07-07
94083C36BV,27,F,1194807,2018-06-16
24998R15PP,64,M,1364346,2018-03-10
07517F09EL,37,F,1127777,2018-03-25
34901D36XB,44,M,1208043,2018-02-26
83431I58VD,42,F,1226427,2017-08-15
86185L63MA,59,F,1121266,2018-03-17
96285C23PA,39,F,1188374,2019-02-09
64722H41WR,27,F,793132,2017-10-30
33639X96FP,65,F,1485345,2018-05-11
85387B01YF,33,F,962820,2018-09-22
21055H57XN,57,F,1339688,2019-05-03
72965W27NE,35,M,1087971,2018-02-23
19989A79TK,38,M,1661967,2017-12-10
55858G98VV,34,M,1012036,2018-09-26
21557I62KP,61,M,1662173,2017-09-06
71737I24YG,39,F,1129844,2018-08-10
10166K91FM,32,F,501353,2018-05-20
23959G84HI,42,M,1151464,2019-01-01
46137T75MW,51,F,1688776,2018-05-05
06837N21FR,46,F,1088831,2018-05-05
72729C92XU,56,M,1574436,2018-04-27
36954X30NJ,54,M,1605130,2018-02-26
98774J07QN,61,F,1888367,2017-01-12
13820L90XH,63,F,1220122,2019-04-13
81896V68IN,55,F,1246229,2018-05-27
41869R53GK,35,M,1251059,2019-04-22
15569I54AF,53,F,1814093,2018-03-10
29933W97AS,55,F,826701,2018-09-26
34343U47AA,31,F,1175720,2019-04-17
99835F75EY,47,M,1262334,2017-03-23
38371T04DN,59,F,1377664,2019-02-17
63387S22CF,25,F,966857,2018-03-14
62475Z61VI,37,F,1093929,2018-08-08
97939O62IZ,33,M,1202580,2018-06-30
38622I22VZ,59,M,1317474,2019-04-30
53212Y63FT,44,F,911293,2017-07-20
79631Q85VR,25,F,860600,2017-10-16
16110F03CQ,61,M,1205901,2018-09-14
13317R24YS,54,F,1027879,2018-06-26
64935F87IW,41,M,967720,2019-04-05
42180I38PU,61,F,955130,2018-07-04
12576A69BM,34,F,850055,2018-05-17
11234S88WL,40,M,1212857,2017-11-30
77114W95WO,40,F,1474270,2017-12-29
83196F41LF,47,F,1374376,2019-06-03
44478G42DK,42,F,1319646,2018-08-25
94907K56UY,52,M,1746791,2018-03-05
15690S88UK,52,M,936517,2018-07-06
11024Z02OS,33,M,997969,2019-06-06
23978B28JA,55,M,1982432,2018-05-15
44582A72JX,54,F,1886776,2018-11-13
90047I86CN,54,M,1962085,2018-08-27
51741T51VK,61,M,1639568,2018-07-19
74743B92PM,61,M,1890278,2018-11-14
83543U84WD,34,M,1232595,2018-07-17
