ID,CURR_AGE,GENDER,ANN_INCOME,AGE_CAR,PURCHASE,AGE_CAR_SEGMENT,Predicted_Purchase,Purchase_Probability,Purchase_Probability_Percent,Potential_Customer
27853R31IT,42,M,482028,339,0,Segement 2,1,0.5353130302326211,53.53,Yes
28637R39RO,53,M,668905,111,0,Segment 1,1,0.5352640560568223,53.53,Yes
03184T70OI,43,M,487409,314,0,Segement 2,1,0.5352407875151356,53.52,Yes
64370K70HO,41,M,476357,350,0,Segement 2,1,0.5352070206665585,53.52,Yes
69558H47VZ,61,M,586244,312,1,Segement 2,1,0.5351556020858239,53.52,Yes
67866M44TS,26,F,468920,345,0,Segement 2,1,0.5351466060852378,53.51,Yes
16858T83FU,46,M,630171,152,0,Segment 1,1,0.5351139077360477,53.51,Yes
20339E07JH,37,M,454134,313,1,Segement 2,1,0.535066337706269,53.51,Yes
23527F47GR,44,M,492610,310,0,Segement 2,1,0.5350578991609881,53.51,Yes
02249F38SA,41,M,602413,132,0,Segment 1,1,0.5349508039647742,53.5,Yes
51737F03OQ,62,M,591251,261,1,Segement 2,1,0.5348534528014195,53.49,Yes
31294N66BQ,44,M,492244,320,1,Segement 2,1,0.5348329120769522,53.48,Yes
21632A23WT,36,F,523323,201,0,Segement 2,1,0.5347886418139689,53.48,Yes
19746Q40WO,37,M,453666,326,0,Segement 2,1,0.5347786474556215,53.48,Yes
77315X15YV,38,M,459159,217,0,Segement 2,1,0.5347752463246367,53.48,Yes
48289B32UJ,55,M,552589,222,0,Segement 2,1,0.5347475496217676,53.47,Yes
09060X89PI,25,F,462771,228,0,Segement 2,1,0.5347467516749518,53.47,Yes
54508F82AL,65,M,607552,242,0,Segement 2,1,0.5347338248516363,53.47,Yes
60926X07CM,59,M,574490,319,0,Segement 2,1,0.5346902970732075,53.47,Yes
26911Y03GY,45,M,497489,204,1,Segement 2,1,0.5346770525257911,53.47,Yes
62624E13OF,30,F,490032,203,1,Segement 2,1,0.5346043334298626,53.46,Yes
37860M03UV,41,M,475205,308,0,Segement 2,1,0.5344988463351806,53.45,Yes
33248A08EW,38,M,458678,226,0,Segement 2,1,0.5344795402851842,53.45,Yes
11231H81UC,46,M,502656,330,1,Segement 2,1,0.5344732321361969,53.45,Yes
45379U61VK,31,F,495299,346,0,Segement 2,1,0.5344619896209444,53.45,Yes
54429F45OJ,54,M,546620,276,1,Segement 2,1,0.53445831675352,53.45,Yes
78640W80GJ,62,M,590572,352,1,Segement 2,1,0.5344360236429957,53.44,Yes
30573P32VK,57,M,563072,273,0,Segement 2,1,0.5344315126928535,53.44,Yes
56080Z48VO,45,M,497080,304,1,Segement 2,1,0.5344256048562389,53.44,Yes
86221C13ML,37,M,453062,306,1,Segement 2,1,0.5344073207309077,53.44,Yes
51601T50KE,25,F,462212,317,0,Segement 2,1,0.5344030882926446,53.44,Yes
40254B78NG,37,M,453045,264,1,Segement 2,1,0.5343968689283041,53.44,Yes
79823I58RN,40,M,595904,85,1,Segment 1,1,0.534329597669557,53.43,Yes
00061K54RB,43,M,485917,273,1,Segement 2,1,0.5343235853426397,53.43,Yes
25738B51UI,36,F,648941,184,0,Segment 1,1,0.5342631071233335,53.43,Yes
25016E31AD,50,M,524285,263,0,Segement 2,1,0.5342487431600046,53.42,Yes
96668S88MF,40,M,595763,142,1,Segment 1,1,0.5342429064170968,53.42,Yes
18382G34ON,37,M,452744,340,1,Segement 2,1,0.5342118055477031,53.42,Yes
22018B54TJ,28,F,478288,257,0,Segement 2,1,0.5341451055252039,53.41,Yes
26992B41LM,43,M,485591,277,1,Segement 2,1,0.5341231467800801,53.41,Yes
53366D28SH,27,F,472696,252,1,Segement 2,1,0.5340876361094393,53.41,Yes
14801X17XW,42,M,606315,180,0,Segment 1,1,0.5339692527787826,53.4,Yes
49159Z77JH,49,M,644800,45,0,Segment 1,1,0.5339663456386675,53.4,Yes
78004B12GI,45,F,571363,353,0,Segement 2,1,0.5338991221288899,53.39,Yes
97379I78DW,54,M,545688,292,1,Segement 2,1,0.533885275741452,53.39,Yes
54320J54DH,56,M,556655,358,1,Segement 2,1,0.5338667886756677,53.39,Yes
70638M65YF,43,F,560293,267,0,Segement 2,1,0.5338542744337587,53.39,Yes
25974R06FB,48,M,512568,312,0,Segement 2,1,0.5338060730377748,53.38,Yes
83862E38IP,27,F,472149,206,1,Segement 2,1,0.5337512894352143,53.38,Yes
52015L89IN,41,M,473977,209,0,Segement 2,1,0.5337437990681727,53.37,Yes
75892B80GD,36,M,446438,237,1,Segement 2,1,0.5337153051673119,53.37,Yes
26025O21EN,56,M,556329,226,0,Segement 2,1,0.533666325094676,53.37,Yes
94949D74KZ,54,M,545293,266,0,Segement 2,1,0.5336423825739839,53.36,Yes
09670T85ZF,36,M,446181,239,0,Segement 2,1,0.5335572654177292,53.36,Yes
86569Q25XO,44,M,616501,146,0,Segment 1,1,0.5334705071777314,53.35,Yes
68858G16OX,30,F,488165,258,0,Segement 2,1,0.5334563627361788,53.35,Yes
47499H70YQ,48,F,587101,225,0,Segement 2,1,0.5334332483042148,53.34,Yes
27655Q75CL,55,M,676874,14,0,Segment 1,1,0.5334023322967584,53.34,Yes
66861U19CC,63,M,594362,267,0,Segement 2,1,0.5333854561522106,53.34,Yes
78563D66CU,29,F,482493,322,0,Segement 2,1,0.5333496838525602,53.33,Yes
53792Z30JI,39,M,462303,285,1,Segement 2,1,0.533327513004425,53.33,Yes
01571H79ML,26,F,465928,306,0,Segement 2,1,0.5333070020124453,53.33,Yes
63113J80TE,53,M,539179,246,0,Segement 2,1,0.5332638879506831,53.33,Yes
11955T40IW,32,F,498787,254,0,Segement 2,1,0.5332257016156542,53.32,Yes
34651J02UK,56,M,682078,53,0,Segment 1,1,0.533221196437134,53.32,Yes
53656J60PJ,44,M,489586,315,1,Segement 2,1,0.5331985698791754,53.32,Yes
56924Q23PQ,38,M,456582,287,0,Segement 2,1,0.533190694861466,53.32,Yes
07981L64GZ,40,M,467556,232,1,Segement 2,1,0.533176509453972,53.32,Yes
47239P22CN,61,M,709407,167,1,Segment 1,1,0.5331205409439327,53.31,Yes
41313W72FD,27,F,471093,278,1,Segement 2,1,0.5331018754906758,53.31,Yes
16687Y82EK,43,M,483930,355,0,Segement 2,1,0.5331017241160004,53.31,Yes
36160E12RD,48,F,586472,239,0,Segement 2,1,0.5330464094377212,53.3,Yes
05787D65VL,40,M,467335,252,0,Segement 2,1,0.5330405883329353,53.3,Yes
76089X75JV,45,M,494805,320,0,Segement 2,1,0.5330266497972902,53.3,Yes
32126I58RY,63,M,593777,206,1,Segement 2,1,0.5330256742627875,53.3,Yes
66888D24BG,50,M,522245,277,1,Segement 2,1,0.5329942598641718,53.3,Yes
36054T45GZ,26,F,465333,293,0,Segement 2,1,0.5329410620548095,53.29,Yes
36293A21XZ,57,M,560631,337,0,Segement 2,1,0.5329304618328322,53.29,Yes
53176D74SB,43,M,483586,287,1,Segement 2,1,0.5328901482625154,53.29,Yes
32436A51DG,30,F,487221,238,1,Segement 2,1,0.5328757855460843,53.29,Yes
56308I16KK,56,M,554892,285,0,Segement 2,1,0.5327825578201124,53.28,Yes
08576B33EK,49,M,642872,145,1,Segment 1,1,0.53278065671501,53.28,Yes
09238G27NP,37,M,450406,268,1,Segement 2,1,0.5327740196845068,53.28,Yes
20098I93NG,29,F,481533,266,1,Segement 2,1,0.5327592488418209,53.28,Yes
44818R42CZ,29,F,481493,250,0,Segement 2,1,0.5327346453801205,53.27,Yes
02677A63RJ,43,M,483333,329,1,Segement 2,1,0.5327345340486433,53.27,Yes
27726J00NJ,52,M,532818,324,0,Segement 2,1,0.5327334311551,53.27,Yes
68162B43XD,36,M,444823,245,0,Segement 2,1,0.5327220649155582,53.27,Yes
06087S69OU,40,F,668347,136,0,Segment 1,1,0.5326714894414668,53.27,Yes
62895I59AT,41,F,547285,313,1,Segement 2,1,0.5326175364101337,53.26,Yes
67870H79UF,42,M,477639,236,0,Segement 2,1,0.53261430236728,53.26,Yes
59031K29RT,46,F,574611,290,0,Segement 2,1,0.5325150194972768,53.25,Yes
04162S54FX,58,M,691886,79,0,Segment 1,1,0.532489839540177,53.25,Yes
87891A69PV,40,F,541555,339,0,Segement 2,1,0.5324751564141361,53.25,Yes
49445L22DY,47,F,580040,219,1,Segement 2,1,0.532472248114301,53.25,Yes
95578U71UG,41,M,471868,291,0,Segement 2,1,0.5324467018025353,53.24,Yes
91962O83IQ,31,F,492008,296,0,Segement 2,1,0.5324381211222404,53.24,Yes
03843N34EE,65,M,603755,209,1,Segement 2,1,0.5323988553852596,53.24,Yes
57576L33LL,31,F,491933,217,1,Segement 2,1,0.5323919856236674,53.24,Yes
56920V45AL,44,M,488214,275,1,Segement 2,1,0.5323546779395669,53.24,Yes
52936A99MK,36,M,444219,311,0,Segement 2,1,0.5323505321373456,53.24,Yes
11404Y85SY,43,F,557835,298,1,Segement 2,1,0.5323425334426577,53.23,Yes
39111V12IM,39,F,662293,35,0,Segment 1,1,0.5323298068523782,53.23,Yes
08409T07NG,49,M,515659,353,0,Segement 2,1,0.532325358065085,53.23,Yes
98443Y31NL,38,F,530235,259,1,Segement 2,1,0.5322765042362186,53.23,Yes
55468S63ZM,43,M,482476,226,1,Segement 2,1,0.5322073668148396,53.22,Yes
64955B17QR,43,M,482464,347,0,Segement 2,1,0.5321999847300565,53.22,Yes
16915E85YQ,43,M,482455,301,1,Segement 2,1,0.5321944481572181,53.22,Yes
64315L56KC,42,M,476956,207,0,Segement 2,1,0.5321941606013795,53.22,Yes
32010R39JX,54,M,542918,234,1,Segement 2,1,0.5321816166948291,53.22,Yes
41617W99YD,37,F,524539,288,0,Segement 2,1,0.532155027836519,53.22,Yes
21581L83UX,42,M,476885,239,0,Segement 2,1,0.5321504829123297,53.22,Yes
88701D13IT,46,M,625277,53,0,Segment 1,1,0.5321043753412384,53.21,Yes
54130U35CI,39,M,460223,266,1,Segement 2,1,0.5320481138218117,53.2,Yes
06315D06ZZ,42,M,476686,288,0,Segement 2,1,0.5320280597235147,53.2,Yes
84258S13RY,37,M,449101,338,0,Segement 2,1,0.5319712533233902,53.2,Yes
90506K55CW,61,M,707417,181,0,Segment 1,1,0.53189644283472,53.19,Yes
20657Y75HB,42,M,476431,254,1,Segement 2,1,0.5318711801536328,53.19,Yes
30018W00BB,38,M,454393,215,1,Segement 2,1,0.531844190233692,53.18,Yes
52694A76SM,41,M,597333,122,1,Segment 1,1,0.5318267075254693,53.18,Yes
06162O92ZZ,45,M,492852,213,0,Segement 2,1,0.531825285418931,53.18,Yes
41500E54SW,49,F,589979,268,1,Segement 2,1,0.5318213447669621,53.18,Yes
59113C58FE,64,M,597284,263,0,Segement 2,1,0.5318006029741625,53.18,Yes
80449L94LI,65,M,729236,151,0,Segment 1,1,0.5317886972970425,53.18,Yes
82104Q74EW,41,M,597152,109,0,Segment 1,1,0.531715348701493,53.17,Yes
51570F39BU,32,F,496288,231,1,Segement 2,1,0.5316884848788956,53.17,Yes
82562G95GQ,42,M,476110,309,0,Segement 2,1,0.5316736875052944,53.17,Yes
70711O32BV,52,M,531015,324,0,Segement 2,1,0.5316242662595655,53.16,Yes
05295C47AG,46,M,498021,350,1,Segement 2,1,0.5316225406720468,53.16,Yes
98004M99WF,59,M,695889,109,1,Segment 1,1,0.5315697861879776,53.16,Yes
49616S64MG,56,M,552882,214,0,Segement 2,1,0.5315460466749186,53.15,Yes
84736X26QQ,44,M,486861,356,1,Segement 2,1,0.5315222912090173,53.15,Yes
38941E48IU,42,M,602323,117,1,Segment 1,1,0.5315138288495398,53.15,Yes
75906G09XE,42,M,475753,358,1,Segement 2,1,0.5314540344963147,53.15,Yes
18570T17EO,50,M,646197,61,0,Segment 1,1,0.5314435257552891,53.14,Yes
91928W79CJ,59,M,695672,106,1,Segment 1,1,0.5314362695553682,53.14,Yes
16978R57DZ,58,M,563634,328,1,Segement 2,1,0.5313952607848036,53.14,Yes
17068B17DT,25,F,457237,268,0,Segement 2,1,0.5313431442776355,53.13,Yes
90192G63CZ,41,F,545155,348,0,Segement 2,1,0.5313071356230207,53.13,Yes
63150R84TQ,31,F,490128,242,0,Segement 2,1,0.5312814926974765,53.13,Yes
42097E44KJ,25,F,457125,342,0,Segement 2,1,0.5312742290887401,53.13,Yes
42103G82WI,58,M,563429,287,1,Segement 2,1,0.5312691221228505,53.13,Yes
87381T16JU,36,M,568923,131,1,Segment 1,1,0.5312622905968883,53.13,Yes
89142E41BB,39,M,458822,280,1,Segement 2,1,0.5311861260507573,53.12,Yes
80480R33CN,60,M,700741,102,1,Segment 1,1,0.5311719717783577,53.12,Yes
29441W06RU,45,M,491738,343,1,Segement 2,1,0.5311398555777757,53.11,Yes
71649K06RZ,36,M,442224,211,0,Segement 2,1,0.5311231140204696,53.11,Yes
71140B24TD,46,M,496914,291,1,Segement 2,1,0.5309413833984087,53.09,Yes
50810X59HG,25,F,456575,251,1,Segement 2,1,0.5309357890225241,53.09,Yes
75242W52AY,42,M,474868,315,0,Segement 2,1,0.530909464148809,53.09,Yes
93113X98HB,28,F,472981,238,1,Segement 2,1,0.5308806527777796,53.09,Yes
47662T94WF,36,M,568147,125,1,Segment 1,1,0.5307847727428624,53.08,Yes
96783Q08JL,37,M,447107,341,0,Segement 2,1,0.530744332623379,53.07,Yes
96085X25TT,37,M,447106,350,1,Segement 2,1,0.5307437172226125,53.07,Yes
11046K85OR,26,F,461636,226,0,Segement 2,1,0.5306665349564628,53.07,Yes
45909Y84WX,59,M,567939,227,0,Segement 2,1,0.5306608118053451,53.07,Yes
39252B68VU,36,M,567944,107,1,Segment 1,1,0.5306598457183956,53.07,Yes
66679W15ZE,31,F,489109,350,1,Segement 2,1,0.5306544341966972,53.07,Yes
20393N71ZI,59,M,567864,257,0,Segement 2,1,0.530614655538794,53.06,Yes
64724Y87HA,53,M,534787,326,1,Segement 2,1,0.5305618492820292,53.06,Yes
61738Y03KN,56,M,677720,43,0,Segment 1,1,0.5305400529370153,53.05,Yes
63065S43AJ,58,M,562196,271,1,Segement 2,1,0.5305103604885116,53.05,Yes
52760F07MS,40,M,463111,277,0,Segement 2,1,0.5304417917909451,53.04,Yes
11880J72UG,65,M,727045,86,1,Segment 1,1,0.5304404791493981,53.04,Yes
43638N22EI,60,M,573075,290,0,Segement 2,1,0.5304376982980314,53.04,Yes
30076V42GX,36,F,516240,347,1,Segement 2,1,0.5304318556257257,53.04,Yes
13506T11ZY,57,M,682910,168,1,Segment 1,1,0.5303501678198194,53.04,Yes
07329W42UH,58,M,561873,316,0,Segement 2,1,0.5303115697873746,53.03,Yes
21978K57IU,45,F,565507,314,0,Segement 2,1,0.5302965822013839,53.03,Yes
59365Z43HL,63,M,589319,278,1,Segement 2,1,0.5302828503114124,53.03,Yes
74982Y49ID,28,F,471965,355,0,Segement 2,1,0.5302553785902276,53.03,Yes
70567J54DM,45,M,490183,248,0,Segement 2,1,0.5301828881824394,53.02,Yes
82327F62UD,45,M,490103,332,0,Segement 2,1,0.5301336490692997,53.01,Yes
94372J57AP,60,M,699015,4,1,Segment 1,1,0.53010976345611,53.01,Yes
06342T88GJ,53,M,534042,256,0,Segement 2,1,0.5301033294847284,53.01,Yes
17558W58TD,41,M,467952,258,1,Segement 2,1,0.530037095775709,53.0,Yes
10191T38ZE,50,M,517432,269,1,Segement 2,1,0.5300329145953335,53.0,Yes
35722S19LM,41,F,669427,183,0,Segment 1,1,0.5299527128330239,53.0,Yes
46727B47OC,25,F,454922,357,0,Segement 2,1,0.5299184527339561,52.99,Yes
35352K38ZP,28,F,471368,330,1,Segement 2,1,0.5298879240291477,52.99,Yes
30875P73US,46,F,696789,47,0,Segment 1,1,0.5298722865533245,52.99,Yes
76644P13HZ,25,F,454840,243,1,Segement 2,1,0.529867979417968,52.99,Yes
68132X67HQ,62,M,583113,322,0,Segement 2,1,0.5298474021684559,52.98,Yes
01062D39OT,38,M,451147,320,1,Segement 2,1,0.5298466521420998,52.98,Yes
42370M57RZ,39,F,531752,208,1,Segement 2,1,0.5298264579618479,52.98,Yes
52503P73GH,31,F,487733,283,0,Segement 2,1,0.5298075365867471,52.98,Yes
63916D08FH,33,F,498709,246,1,Segement 2,1,0.5297945701207192,52.98,Yes
87606T20OZ,47,F,575683,356,1,Segement 2,1,0.5297912117930152,52.98,Yes
61063B06MV,41,M,467550,264,0,Segement 2,1,0.5297896546242401,52.98,Yes
90840B19NV,58,M,687426,171,1,Segment 1,1,0.5297454138459106,52.97,Yes
76261G71JU,55,M,544442,229,1,Segement 2,1,0.5297358213792152,52.97,Yes
47126Q19XZ,63,M,588243,312,0,Segement 2,1,0.5296205513247599,52.96,Yes
72310K29TS,55,M,544254,214,0,Segement 2,1,0.5296200961129863,52.96,Yes
48740N80VY,39,M,456246,273,1,Segement 2,1,0.5296007185925238,52.96,Yes
01662Y62NS,49,M,637696,70,1,Segment 1,1,0.5295957051390068,52.96,Yes
98473G43CU,63,M,588031,256,1,Segement 2,1,0.5294900488145018,52.95,Yes
28211B41AL,25,F,454140,207,1,Segement 2,1,0.529437084885106,52.94,Yes
47745F13NK,29,F,476043,281,0,Segement 2,1,0.5293809851763246,52.94,Yes
25181B27TV,32,F,492472,353,0,Segement 2,1,0.529339987223785,52.93,Yes
55058E19UK,39,F,657408,155,0,Segment 1,1,0.5293236447997631,52.93,Yes
89211P71JT,39,M,455762,242,1,Segement 2,1,0.5293027715987986,52.93,Yes
82072Y42GD,32,F,492395,309,0,Segement 2,1,0.5292925850496847,52.93,Yes
75757B79OC,39,M,455724,257,1,Segement 2,1,0.529279378179323,52.93,Yes
50607I05JJ,43,M,477637,242,1,Segement 2,1,0.5292294326439799,52.92,Yes
64826H16DQ,54,M,538075,259,0,Segement 2,1,0.5292012010925079,52.92,Yes
04888V81CU,51,M,521570,232,0,Segement 2,1,0.5291954127499866,52.92,Yes
63888X53GC,30,F,481219,356,1,Segement 2,1,0.5291824284381114,52.92,Yes
71605C85UD,45,M,488527,273,0,Segement 2,1,0.5291635201437579,52.92,Yes
12961U45ZQ,31,F,486637,360,0,Segement 2,1,0.5291328497277324,52.91,Yes
43973B64HR,45,M,488417,263,0,Segement 2,1,0.5290957997875264,52.91,Yes
28113B59VG,45,F,690005,96,0,Segment 1,1,0.5290809666471774,52.91,Yes
80576W97RI,43,M,477351,208,1,Segement 2,1,0.5290533602026574,52.91,Yes
11939U57XY,54,M,664307,52,1,Segment 1,1,0.5290529434380604,52.91,Yes
26446D66PM,38,M,449804,286,1,Segement 2,1,0.5290199073522736,52.9,Yes
05378Z86JW,25,F,453422,300,0,Segement 2,1,0.52899506462448,52.9,Yes
77440X88JY,54,M,537728,340,0,Segement 2,1,0.5289875723926285,52.9,Yes
95807A59DZ,25,F,453352,312,0,Segement 2,1,0.5289519682830687,52.9,Yes
56819Y86IL,39,M,455153,221,0,Segement 2,1,0.5289278458405524,52.89,Yes
74174C59PW,42,M,471648,287,0,Segement 2,1,0.5289274778627475,52.89,Yes
78113T09VN,26,F,458773,321,0,Segement 2,1,0.5289042339251089,52.89,Yes
03789K86ON,59,M,691447,65,0,Segment 1,1,0.5288358208707482,52.88,Yes
08301A06TS,25,F,453160,310,1,Segement 2,1,0.5288337589615166,52.88,Yes
00830V58JE,41,M,592416,8,0,Segment 1,1,0.5288004720569793,52.88,Yes
94036Y96QP,41,F,541051,277,0,Segement 2,1,0.528781104899913,52.88,Yes
51728Y48GO,37,M,570365,125,1,Segment 1,1,0.5287654579657939,52.88,Yes
12952S78KQ,28,F,469499,340,0,Segement 2,1,0.5287373435117945,52.87,Yes
44532F73VC,50,M,641733,159,0,Segment 1,1,0.5286959314597927,52.87,Yes
27641X21PR,63,M,586688,260,0,Segement 2,1,0.5286632347784048,52.87,Yes
87499F94RD,55,M,669113,60,0,Segment 1,1,0.5286265642342545,52.86,Yes
49343T18NK,36,M,438151,357,0,Segement 2,1,0.528616058615971,52.86,Yes
71970K51OZ,47,M,498633,357,1,Segement 2,1,0.5286149145044011,52.86,Yes
64739J24UM,49,F,584765,203,0,Segement 2,1,0.5286122423073217,52.86,Yes
03570W93QW,45,M,487614,201,0,Segement 2,1,0.528601408894956,52.86,Yes
49892U72NJ,41,F,540704,234,1,Segement 2,1,0.5285674553913579,52.86,Yes
46031E93AN,27,F,463685,313,0,Segement 2,1,0.5285431072262929,52.85,Yes
76695E00UP,63,M,712888,175,1,Segment 1,1,0.5284952553342176,52.85,Yes
82797N08OL,31,F,485573,276,1,Segement 2,1,0.528477759880872,52.85,Yes
00753Y39FX,28,F,469075,252,0,Segement 2,1,0.5284762806993762,52.85,Yes
33281A83VK,41,F,540480,214,1,Segement 2,1,0.5284295319890359,52.84,Yes
63110O77GI,45,M,613701,4,0,Segment 1,1,0.528363848053696,52.84,Yes
32388P72CE,36,M,437732,257,0,Segement 2,1,0.528358067295849,52.84,Yes
97084B12NE,46,M,492675,313,0,Segement 2,1,0.5283320052472468,52.83,Yes
77624I63OK,59,M,564153,283,0,Segement 2,1,0.5283302052071631,52.83,Yes
72144X77GB,36,M,437685,340,0,Segement 2,1,0.5283291269878397,52.83,Yes
39018O35VH,36,M,437615,214,0,Segement 2,1,0.5282860240484918,52.83,Yes
83489L88BX,25,F,452204,319,1,Segement 2,1,0.5282451271664239,52.82,Yes
88745G76ZV,32,F,490667,337,1,Segement 2,1,0.5282286690062981,52.82,Yes
66734G39TD,53,M,530841,256,0,Segement 2,1,0.5281326643366152,52.81,Yes
02128T36QE,43,F,677440,41,1,Segment 1,1,0.5281155652997132,52.81,Yes
70715K15QL,40,M,459245,263,1,Segement 2,1,0.5280618017721853,52.81,Yes
05469O21EK,50,M,514208,222,0,Segement 2,1,0.5280480538416124,52.8,Yes
93932U93UG,42,M,470177,311,1,Segement 2,1,0.5280217351047712,52.8,Yes
59767K35HT,36,M,437128,204,1,Segement 2,1,0.5279861391027042,52.8,Yes
26020Z48QI,41,F,539752,287,0,Segement 2,1,0.5279812510621975,52.8,Yes
05488U16RN,54,M,662510,1,0,Segment 1,1,0.5279464783319523,52.79,Yes
04151F59UP,30,F,479200,280,0,Segement 2,1,0.5279392890244934,52.79,Yes
92893V72FI,37,M,442533,222,1,Segement 2,1,0.5279285412858753,52.79,Yes
43304W07LG,40,M,458983,275,1,Segement 2,1,0.5279004617332778,52.79,Yes
13082G99YJ,46,M,491961,333,1,Segement 2,1,0.5278923358440223,52.79,Yes
14725I13GG,46,F,567080,326,0,Segement 2,1,0.5278798502745571,52.79,Yes
34121K58IO,30,F,479069,296,1,Segement 2,1,0.5278586175180588,52.79,Yes
47623Q94CJ,43,F,676965,75,0,Segment 1,1,0.5278230587336895,52.78,Yes
41379J48LR,47,M,497331,205,1,Segement 2,1,0.5278131829996705,52.78,Yes
76300I27FC,38,M,447812,226,1,Segement 2,1,0.527793349124983,52.78,Yes
98369Y96SY,33,F,495333,349,1,Segement 2,1,0.5277159930876124,52.77,Yes
24682U60NZ,37,F,517309,277,1,Segement 2,1,0.5277048277732451,52.77,Yes
30537A60YM,40,M,585133,130,1,Segment 1,1,0.527701661388615,52.77,Yes
59121J35RL,63,M,585087,268,0,Segement 2,1,0.527677378634393,52.77,Yes
89079P10JC,39,M,579523,3,1,Segment 1,1,0.5276330147439089,52.76,Yes
26715S20ZD,31,F,484200,300,0,Segement 2,1,0.5276322784246301,52.76,Yes
30806K14EC,33,F,495187,261,0,Segement 2,1,0.5276260798167115,52.76,Yes
19473I97DB,59,M,689464,163,1,Segment 1,1,0.5276147539963059,52.76,Yes
46039R80EM,25,F,451134,292,0,Segement 2,1,0.5275862097904201,52.76,Yes
93748Y57OQ,42,M,469463,298,1,Segement 2,1,0.5275820350929249,52.76,Yes
75687E08WC,54,M,661914,153,1,Segment 1,1,0.5275794426366038,52.76,Yes
02148G50ZT,26,F,456619,221,1,Segement 2,1,0.5275778756740785,52.76,Yes
20004F01XZ,25,F,451053,243,1,Segement 2,1,0.5275363251868582,52.75,Yes
80729H51OY,48,M,502371,287,1,Segement 2,1,0.5275307983915059,52.75,Yes
58695B94SI,40,M,458370,283,1,Segement 2,1,0.5275229525933065,52.75,Yes
78252Z23SG,44,F,555467,214,1,Segement 2,1,0.5275005319111343,52.75,Yes
95968U37IL,58,M,683689,168,0,Segment 1,1,0.5274444877635311,52.74,Yes
93414J26PV,38,M,447212,272,0,Segement 2,1,0.5274238374307265,52.74,Yes
97524P57ML,65,M,722144,161,1,Segment 1,1,0.5274230996376444,52.74,Yes
06270E82WT,57,M,551671,295,1,Segement 2,1,0.5274157579103739,52.74,Yes
72198Y96CB,28,F,467323,324,1,Segement 2,1,0.5273973858565512,52.74,Yes
68210X65LW,59,M,689058,145,0,Segment 1,1,0.5273647111735882,52.74,Yes
89207F66RU,37,F,643219,169,0,Segment 1,1,0.5273582083383157,52.74,Yes
35590T30ZG,25,F,450758,349,1,Segement 2,1,0.5273546420518099,52.74,Yes
64276Y48SH,36,M,436062,214,1,Segement 2,1,0.5273296472347558,52.73,Yes
52348S11PQ,32,F,489203,292,0,Segement 2,1,0.5273270945971222,52.73,Yes
51469S69UH,28,F,467099,205,1,Segement 2,1,0.5272594262988414,52.73,Yes
90037R07TV,54,M,661361,189,0,Segment 1,1,0.527238861029076,52.72,Yes
37356I64BW,42,F,543989,270,0,Segement 2,1,0.5272043300747832,52.72,Yes
31447L14JM,38,M,446839,205,1,Segement 2,1,0.5271941091555458,52.72,Yes
56463V75MH,26,F,455992,304,0,Segement 2,1,0.5271917168876487,52.72,Yes
92790G10JD,53,M,655783,8,1,Segment 1,1,0.5271899165375822,52.72,Yes
48523I07ZJ,46,F,565941,354,1,Segement 2,1,0.5271783816594031,52.72,Yes
34951S31BL,41,M,463295,226,1,Segement 2,1,0.5271697205189891,52.72,Yes
20528R87OG,41,M,463255,267,0,Segement 2,1,0.5271450839626306,52.71,Yes
85814N81MG,25,F,450360,305,1,Segement 2,1,0.5271095123152308,52.71,Yes
14775X69EB,29,F,472248,240,0,Segement 2,1,0.5270441440716909,52.7,Yes
80231L03JV,44,M,479563,267,1,Segement 2,1,0.5270295381752896,52.7,Yes
70342L06VM,63,M,584001,211,1,Segement 2,1,0.5270085233666387,52.7,Yes
87959P44FB,59,M,561901,308,0,Segement 2,1,0.5269433141456537,52.69,Yes
13980M69SD,52,M,649840,175,1,Segment 1,1,0.526916156654153,52.69,Yes
70388J58SZ,27,F,461040,357,0,Segement 2,1,0.5269142213205447,52.69,Yes
98311J12DR,40,M,457338,338,0,Segement 2,1,0.526887336144263,52.69,Yes
83569K01DY,64,M,589296,239,1,Segement 2,1,0.5268831590745118,52.69,Yes
20040K78FR,40,M,457321,282,1,Segement 2,1,0.5268768649828776,52.69,Yes
54111G81SE,56,M,671708,102,1,Segment 1,1,0.5268384665615905,52.68,Yes
79543G02ZZ,50,F,713821,148,0,Segment 1,1,0.5268168590660491,52.68,Yes
10664L67TE,31,F,482859,215,1,Segement 2,1,0.5268063492183239,52.68,Yes
60608O64UY,54,M,534182,251,1,Segement 2,1,0.5268039013496629,52.68,Yes
30352X99HW,26,F,455336,319,1,Segement 2,1,0.5267876626656075,52.68,Yes
46567I40FK,53,M,528610,231,0,Segement 2,1,0.5267586480502731,52.68,Yes
85396T70RP,26,F,455288,280,1,Segement 2,1,0.5267580963384104,52.68,Yes
20531Q21JA,25,F,449786,228,1,Segement 2,1,0.5267559605106104,52.68,Yes
